,Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Months at Company
14403,9518,28.0,Male,8,Education,3158,Excellent,High,Average,0,Yes,53.0,Associate Degree,Single,0.0,Senior,Medium,52,No,No,No,Good,High,Stayed,97
14404,53607,33.0,Female,23,Healthcare,6779,Good,Very High,Below Average,1,No,28.0,Bachelor’s Degree,Married,6.0,Entry,Large,59,No,No,No,Fair,High,Left,277
14405,28384,41.0,Female,26,Healthcare,9400,Fair,Medium,Average,0,No,70.0,Bachelor’s Degree,Single,0.0,Senior,Medium,104,No,No,No,Good,Low,Left,311
14406,5553,44.0,Female,18,Education,5291,Good,High,Average,0,Yes,16.0,Bachelor’s Degree,Married,6.0,Entry,Medium,75,No,No,No,Good,Low,Left,215
14407,13125,33.0,Female,23,Healthcare,7675,Good,Very High,Average,1,Yes,22.0,Bachelor’s Degree,Single,0.0,Mid,Medium,66,No,No,No,Good,Low,Left,275
14408,23432,54.0,Female,40,Healthcare,7759,Good,Very High,Average,0,No,39.0,Associate Degree,Single,,Senior,Medium,44,No,No,No,Poor,Medium,Left,480
14409,73897,27.0,Female,13,Finance,10245,Good,High,High,2,No,51.0,Bachelor’s Degree,Single,2.0,Entry,Small,25,No,No,Yes,Fair,Low,Left,155
14410,71781,46.0,Female,21,Healthcare,9187,Fair,Very High,Average,0,No,5.0,Bachelor’s Degree,Divorced,2.0,Mid,Large,81,No,No,No,Excellent,High,Left,251
14411,31163,44.0,Male,22,,9092,Good,Low,Average,2,Yes,66.0,Associate Degree,Divorced,2.0,Senior,Medium,67,No,No,No,Fair,High,Left,264
14412,40446,45.0,Female,37,Media,5913,Good,High,Average,2,No,54.0,Master’s Degree,Married,,Entry,Small,77,No,No,No,Fair,Low,Left,443
14413,12355,37.0,Male,11,Healthcare,8772,Good,Medium,Below Average,2,No,27.0,Associate Degree,Married,0.0,Mid,Medium,63,No,No,No,Good,High,Stayed,133
14414,27009,19.0,Male,1,Healthcare,7777,Fair,Very High,Average,2,No,58.0,Master’s Degree,Divorced,1.0,Senior,Small,25,No,No,Yes,Good,Medium,Left,13
14415,57586,56.0,,18,Education,4062,Good,Very High,Average,2,Yes,64.0,Associate Degree,Married,1.0,Mid,Medium,24,Yes,No,No,Poor,Low,Stayed,216
14416,57412,43.0,Male,29,Technology,7865,Fair,High,Below Average,0,No,33.0,Associate Degree,,3.0,Entry,Small,93,,No,No,Fair,Medium,Stayed,347
14417,67979,20.0,Male,2,Technology,7422,Fair,High,High,2,No,6.0,Associate Degree,Single,2.0,Entry,Medium,69,No,Yes,No,Excellent,High,Left,23
14418,29224,34.0,Female,18,Technology,7579,Good,Medium,Average,0,Yes,54.0,High School,Married,0.0,Senior,Small,37,No,No,Yes,Good,High,Stayed,216
14419,61580,45.0,Female,4,Healthcare,8342,Good,High,Below Average,0,Yes,6.0,Bachelor’s Degree,Single,1.0,Senior,Medium,6,,No,Yes,Poor,Low,Stayed,49
14420,9032,52.0,Female,5,Healthcare,7237,Excellent,High,Below Average,0,No,62.0,High School,Single,0.0,Mid,Medium,76,No,No,No,Poor,Low,Left,61
14421,73207,54.0,Female,5,Technology,12563,Excellent,Very High,Average,1,No,97.0,Associate Degree,Single,0.0,Entry,Medium,39,No,No,No,Excellent,Medium,Left,59
14422,38518,45.0,Female,32,Technology,8675,Fair,High,Average,0,No,66.0,Bachelor’s Degree,Single,0.0,Mid,Small,35,No,No,Yes,Fair,Medium,Left,385
14423,14857,27.0,Male,2,Technology,7762,Fair,High,High,1,Yes,63.0,Bachelor’s Degree,Married,4.0,Mid,Medium,14,No,No,No,Poor,Low,Stayed,25
14424,41949,36.0,Male,1,Education,4816,Good,High,High,0,No,57.0,PhD,Married,3.0,Senior,Medium,37,No,No,No,Poor,High,Stayed,12
14425,53309,33.0,Male,13,,2737,Excellent,High,Average,0,No,85.0,Bachelor’s Degree,Married,1.0,Entry,Medium,91,No,No,No,Fair,Medium,Stayed,155
14426,58852,50.0,Female,17,Finance,8514,Fair,High,Average,0,Yes,33.0,Associate Degree,Single,1.0,Entry,Small,53,No,No,Yes,Excellent,,Left,203
14427,67850,31.0,Female,15,,6000,Good,High,Average,0,No,24.0,High School,Married,2.0,Entry,Large,83,No,No,No,Poor,High,Stayed,181
14428,24150,49.0,Female,1,Finance,9177,Poor,High,High,2,No,,Associate Degree,Single,1.0,Senior,Small,72,Yes,No,No,Fair,Very High,Stayed,13
14429,69187,18.0,Male,2,Education,4667,Good,Medium,Average,3,Yes,19.0,Bachelor’s Degree,Married,1.0,Mid,Small,13,No,No,No,Good,Medium,Stayed,23
14430,23976,23.0,Male,6,Healthcare,9428,Fair,Medium,High,1,No,57.0,Bachelor’s Degree,Divorced,1.0,Mid,Large,28,Yes,No,No,Fair,Low,Stayed,73
14431,45456,21.0,Female,8,Education,3466,Fair,Medium,Low,2,No,99.0,Bachelor’s Degree,Married,3.0,Senior,Large,32,No,No,Yes,Excellent,Low,Stayed,96
14432,69334,39.0,Male,30,Finance,7647,Good,High,Average,3,Yes,81.0,Bachelor’s Degree,Married,1.0,Entry,Small,66,No,No,No,Good,High,Left,361
14433,11187,24.0,Female,5,Technology,9966,Fair,Low,Below Average,0,No,76.0,High School,Single,1.0,Entry,Medium,58,No,Yes,No,Poor,Very High,Left,60
14434,2663,43.0,Male,9,Education,3020,Fair,High,Average,2,Yes,87.0,Bachelor’s Degree,Married,0.0,Senior,Large,38,No,No,No,Good,High,Stayed,107
14435,43957,,Male,34,Education,3681,Good,Medium,High,1,No,86.0,Bachelor’s Degree,Married,0.0,Senior,Medium,94,No,No,No,Poor,High,Stayed,409
14436,56115,38.0,Female,29,Technology,10322,Fair,Medium,Average,0,Yes,55.0,Bachelor’s Degree,Single,4.0,Mid,Medium,31,No,No,No,Excellent,Medium,Stayed,349
14437,4904,35.0,Male,20,Technology,8386,Good,Low,Below Average,1,Yes,85.0,Bachelor’s Degree,Single,0.0,Mid,Medium,86,Yes,No,No,Fair,Very High,Stayed,240
14438,3041,22.0,Male,6,Finance,7513,Fair,High,Average,2,No,75.0,Associate Degree,Divorced,3.0,Mid,Medium,16,No,No,No,Good,Low,Left,73
14439,8151,20.0,Male,8,Healthcare,8050,Good,Medium,Average,0,No,77.0,Bachelor’s Degree,Married,1.0,Mid,Small,30,No,No,No,Good,Medium,Stayed,95
14440,13642,53.0,Male,6,Finance,8047,Poor,High,Below Average,0,No,38.0,Associate Degree,Single,0.0,Senior,Small,31,No,No,No,Good,High,Left,73
14441,3320,26.0,Male,18,Technology,8597,,Medium,Average,0,No,43.0,High School,Single,0.0,Senior,Medium,88,No,No,Yes,Fair,Low,Stayed,216
14442,50151,50.0,Male,21,Education,3829,Fair,High,Average,2,Yes,92.0,Associate Degree,Single,4.0,Senior,Medium,53,Yes,Yes,No,Good,Low,Stayed,252
14443,262,57.0,Male,48,Technology,10852,Excellent,Medium,Below Average,0,No,74.0,Bachelor’s Degree,,1.0,Mid,Small,106,No,No,No,Poor,Low,Left,576
14444,61497,22.0,Male,2,Technology,10498,Good,High,High,0,Yes,41.0,High School,Married,2.0,Mid,Small,30,,No,No,Poor,High,Stayed,25
14445,35665,22.0,Female,6,Education,6050,Excellent,Very High,Low,2,No,74.0,Associate Degree,Married,1.0,Mid,Medium,12,No,No,Yes,Good,,Left,71
14446,55685,55.0,Female,39,Healthcare,9439,Fair,High,Average,0,No,10.0,Associate Degree,,0.0,Mid,Small,76,No,No,No,Good,Very High,Stayed,468
14447,47213,59.0,Female,51,Healthcare,8448,Fair,Very High,Low,0,Yes,66.0,Bachelor’s Degree,Single,1.0,Mid,Small,87,No,No,Yes,Poor,,Left,611
14448,29781,49.0,Male,32,,5352,Good,Medium,Average,3,Yes,8.0,Associate Degree,Divorced,5.0,Mid,Medium,82,No,No,No,Fair,High,Stayed,383
14449,5371,22.0,Female,10,Healthcare,7893,Good,Medium,Average,0,No,3.0,Bachelor’s Degree,Married,4.0,Entry,Medium,74,No,No,No,Poor,Low,Left,119
14450,3074,27.0,Female,8,Finance,8616,Excellent,High,Average,1,No,15.0,High School,Divorced,6.0,Entry,Small,37,No,No,No,Good,Medium,Stayed,95
14451,63604,49.0,Male,5,Healthcare,7332,Fair,Very High,Below Average,0,No,84.0,High School,Single,3.0,Senior,Medium,37,No,No,No,Poor,High,Left,60
14452,61012,23.0,Female,11,Education,5719,Good,High,Average,0,No,25.0,Bachelor’s Degree,Single,1.0,Mid,Medium,16,No,No,No,Good,Medium,Stayed,132
14453,47338,39.0,Female,30,Education,3791,Fair,Very High,Below Average,1,Yes,37.0,High School,Married,3.0,Mid,Medium,47,No,No,No,Good,High,Left,360
14454,44059,58.0,Female,27,,15063,Fair,High,Below Average,4,No,62.0,PhD,Single,1.0,Entry,Medium,68,No,No,No,Poor,Medium,Stayed,324
14455,63299,26.0,Male,3,Healthcare,6895,Fair,Very High,Low,1,No,21.0,High School,Single,1.0,Mid,Medium,79,No,No,No,Good,Low,Left,36
14456,36768,27.0,Female,12,Healthcare,7954,Good,Very High,Low,1,No,9.0,Associate Degree,Single,4.0,Entry,Medium,63,,No,No,Excellent,Low,Left,143
14457,34741,51.0,Male,43,Technology,8719,Fair,High,High,0,No,84.0,Associate Degree,Married,3.0,Entry,Large,120,No,No,No,Good,Low,Left,516
14458,64291,37.0,Female,24,Education,5167,Good,High,Average,1,No,55.0,Associate Degree,Divorced,1.0,Senior,Medium,89,No,No,No,Poor,High,Stayed,288
14459,6320,47.0,Male,1,Healthcare,7401,Fair,High,Average,0,No,11.0,High School,Divorced,0.0,Mid,Medium,71,No,No,No,Poor,Low,Left,11
14460,2342,45.0,Male,33,Healthcare,7962,Fair,High,Average,2,Yes,76.0,Bachelor’s Degree,Married,1.0,Senior,Small,99,No,No,No,Poor,High,Stayed,397
14461,44797,48.0,,6,Healthcare,7199,Good,High,Low,0,No,84.0,Master’s Degree,Single,3.0,Senior,Medium,32,No,No,No,Fair,Medium,Stayed,73
14462,65467,35.0,Female,5,Education,6945,Good,High,Average,0,No,81.0,Master’s Degree,Divorced,3.0,Senior,Medium,50,No,No,No,Excellent,Low,Stayed,59
14463,18628,20.0,Female,9,Technology,9964,Poor,Very High,Below Average,2,Yes,21.0,Associate Degree,Married,1.0,Mid,Large,51,Yes,No,No,Fair,Very High,Left,108
14464,13014,56.0,Male,20,Technology,8555,Fair,Very High,Average,1,Yes,27.0,Master’s Degree,Married,5.0,Mid,Medium,77,No,No,Yes,Good,Low,Stayed,241
14465,65396,25.0,Male,10,Healthcare,8092,Excellent,Very High,Average,2,No,37.0,Master’s Degree,Single,0.0,Senior,Medium,42,No,No,No,Good,Low,Stayed,119
14466,60530,51.0,Female,9,Technology,10632,Poor,Very High,High,1,Yes,68.0,Master’s Degree,Single,1.0,Entry,Medium,57,No,No,No,Good,Low,Left,109
14467,11036,30.0,Female,9,Media,5943,Good,Low,Average,0,Yes,44.0,High School,Divorced,0.0,Mid,Medium,37,No,No,Yes,Excellent,Medium,Left,108
14468,26920,28.0,Female,7,Healthcare,6563,Good,High,Average,0,No,7.0,Bachelor’s Degree,Married,5.0,Entry,Small,44,Yes,No,No,Poor,High,Left,84
14469,72565,30.0,Male,8,Education,4502,Good,High,High,1,Yes,75.0,High School,Married,1.0,Mid,Medium,62,,No,No,Good,Medium,Left,96
14470,30148,47.0,Female,27,Media,5486,Good,Medium,Average,0,Yes,19.0,Associate Degree,Married,0.0,Mid,Medium,30,Yes,No,No,Good,Medium,Stayed,324
14471,68220,18.0,Male,1,Technology,11077,Good,Low,Average,1,Yes,36.0,Master’s Degree,,4.0,Mid,Small,69,No,No,No,Good,High,Stayed,11
14472,67847,36.0,Male,6,Media,6841,Fair,Very High,High,1,No,10.0,Associate Degree,,,Mid,Medium,45,Yes,No,Yes,Excellent,Low,Left,72
14473,47170,25.0,Female,17,Finance,10962,Good,High,Average,2,No,69.0,High School,Single,0.0,Mid,Large,94,Yes,No,No,Poor,,Stayed,205
14474,40204,30.0,Male,15,Healthcare,7726,Fair,High,Average,2,Yes,71.0,Master’s Degree,Married,,Mid,Medium,74,,No,No,Fair,Low,Left,180
14475,14638,39.0,Male,29,,6061,Good,Medium,Average,1,Yes,40.0,High School,Married,1.0,Senior,Medium,45,No,No,No,Good,Low,Stayed,348
14476,52731,22.0,Female,2,Technology,10308,Fair,High,Average,0,Yes,91.0,Bachelor’s Degree,Married,0.0,Entry,Small,38,,No,No,Excellent,Medium,Left,25
14477,57076,37.0,Male,14,Healthcare,6943,Poor,High,Below Average,1,No,65.0,High School,Single,0.0,Entry,Medium,59,No,No,No,Poor,,Left,169
14478,42660,43.0,Male,32,Technology,9008,Fair,Low,Average,0,No,64.0,Bachelor’s Degree,Single,,Mid,Medium,54,No,Yes,No,Good,Medium,Left,384
14479,19673,49.0,Female,7,Technology,10685,Good,High,Average,0,No,70.0,Bachelor’s Degree,Single,0.0,Senior,Medium,26,No,No,Yes,Good,,Left,84
14480,44395,29.0,Female,7,Education,4021,Poor,High,Average,0,Yes,54.0,Bachelor’s Degree,Married,0.0,Entry,Small,68,No,No,No,Poor,Low,Left,83
14481,12386,47.0,Female,37,Healthcare,8847,Poor,Low,Average,2,No,96.0,Bachelor’s Degree,Married,4.0,Mid,Small,89,Yes,No,No,Fair,Medium,Left,444
14482,8920,34.0,Male,10,Healthcare,7600,Fair,Very High,Low,0,No,85.0,High School,Married,4.0,Senior,Large,69,No,Yes,No,Poor,High,Stayed,119
14483,34042,39.0,Female,2,Finance,6298,Excellent,High,Average,2,No,82.0,Associate Degree,Single,0.0,Senior,Medium,71,No,No,No,Good,Low,Stayed,23
14484,16228,57.0,Female,29,Technology,9611,Excellent,Very High,Average,1,Yes,93.0,Bachelor’s Degree,Single,1.0,Mid,Small,78,No,No,No,Poor,Low,Left,349
14485,36663,43.0,Male,3,Education,5242,Excellent,Very High,Average,1,Yes,53.0,Bachelor’s Degree,Married,0.0,Mid,Large,58,No,No,Yes,Good,,Stayed,35
14486,37848,30.0,Female,18,,2766,Poor,Very High,Average,0,Yes,88.0,Bachelor’s Degree,Married,4.0,Mid,Small,96,No,No,No,Good,,Left,217
14487,70076,26.0,Female,7,Technology,9166,Poor,High,Average,0,No,72.0,Master’s Degree,Married,2.0,Mid,Medium,83,Yes,No,No,Good,Medium,Stayed,83
14488,10285,58.0,Female,25,Finance,3665,Poor,Medium,Average,2,Yes,34.0,Master’s Degree,Single,3.0,Mid,Medium,27,No,No,No,Good,High,Left,300
14489,51775,19.0,Female,9,Technology,6962,Excellent,Low,Average,2,No,44.0,Master’s Degree,Married,1.0,Entry,Medium,17,,No,No,Good,Medium,Stayed,107
14490,62409,42.0,Female,28,Technology,9740,Fair,Medium,Low,0,No,33.0,Bachelor’s Degree,Divorced,,Entry,Medium,66,No,No,No,Poor,Low,Stayed,337
14491,59597,34.0,Male,12,Media,6322,Fair,High,High,0,Yes,7.0,Bachelor’s Degree,Married,0.0,Senior,Medium,88,No,No,No,Poor,Low,Left,145
14492,29761,59.0,Female,8,,10505,Good,Low,Average,1,No,61.0,Bachelor’s Degree,Married,1.0,Mid,Medium,31,No,No,Yes,Excellent,Low,Stayed,97
14493,9173,44.0,Male,29,Technology,8910,Good,High,Low,0,No,91.0,Master’s Degree,Divorced,3.0,Mid,Small,38,No,No,No,Fair,Medium,Left,349
14494,25056,39.0,Male,7,Education,5000,Good,High,Average,2,No,63.0,High School,Married,1.0,Entry,Medium,61,No,No,No,Fair,Medium,Left,83
14495,44100,27.0,Female,5,Healthcare,9205,Good,Low,Below Average,0,Yes,98.0,PhD,Single,0.0,Mid,Medium,58,No,No,No,Poor,Medium,Left,61
14496,70625,49.0,Female,13,,6053,Fair,High,Average,0,Yes,10.0,High School,,1.0,Senior,Medium,25,Yes,No,No,Poor,Low,Stayed,155
14497,32499,58.0,Male,35,Finance,8815,Good,Medium,Low,4,No,91.0,High School,Married,0.0,Senior,Large,37,No,No,No,Good,Low,Stayed,421
14498,24011,43.0,Female,7,Healthcare,8610,Good,High,Average,4,Yes,68.0,High School,Married,3.0,Mid,Small,58,No,No,No,Good,Medium,Stayed,85
14499,13760,38.0,Male,1,,5449,,Very High,Average,1,No,19.0,Associate Degree,Single,2.0,Senior,Medium,2,No,No,No,Good,Low,Stayed,12
14500,24603,44.0,Male,20,,4408,Fair,Low,Below Average,0,No,60.0,Master’s Degree,Single,1.0,Entry,Small,66,No,No,No,Poor,Low,Left,239
14501,43738,19.0,Male,5,Healthcare,9010,Fair,High,Average,1,No,88.0,High School,Divorced,,Mid,Medium,24,No,No,No,Good,Low,Left,60
14502,36718,46.0,Male,5,,8686,Fair,High,Average,1,No,89.0,Associate Degree,Married,1.0,Entry,Large,68,Yes,No,No,Good,Low,Stayed,59
14503,37863,30.0,Female,5,Healthcare,9211,Good,High,Average,0,Yes,28.0,Associate Degree,Married,0.0,Entry,Small,40,,No,Yes,Good,Medium,Stayed,60
14504,35957,46.0,Male,34,Education,6145,Fair,High,High,3,Yes,70.0,Bachelor’s Degree,Single,0.0,Mid,Large,71,No,No,No,Fair,Medium,Left,409
14505,36336,32.0,Female,1,Media,5980,Excellent,High,Average,0,No,44.0,Associate Degree,Divorced,5.0,Senior,Medium,48,No,No,No,Good,High,Stayed,12
14506,34791,23.0,Female,15,Finance,6469,Good,High,Average,1,Yes,95.0,High School,Single,2.0,Mid,Large,56,No,No,No,Fair,High,Left,180
14507,73351,53.0,Female,41,Media,5197,Good,High,High,0,Yes,5.0,Master’s Degree,Married,1.0,Mid,Small,93,Yes,Yes,No,Good,,Stayed,493
14508,53424,,Female,9,Technology,10393,Fair,Medium,High,0,No,92.0,Master’s Degree,Married,0.0,Entry,Large,74,No,No,Yes,Good,Low,Left,109
14509,60067,30.0,Male,17,Education,4706,Excellent,High,Average,0,No,69.0,Associate Degree,Single,1.0,Mid,Small,94,Yes,No,No,Good,High,Stayed,203
14510,66979,48.0,Female,26,Technology,8567,Fair,High,Low,1,No,11.0,Associate Degree,Married,0.0,Entry,Medium,99,Yes,No,No,Fair,Medium,Left,311
14511,48577,27.0,Male,4,,8033,Fair,High,Average,0,Yes,15.0,Bachelor’s Degree,Divorced,0.0,Senior,Medium,60,No,No,No,Fair,High,Stayed,48
14512,65499,24.0,Male,12,Technology,9521,Good,High,Average,1,Yes,86.0,Master’s Degree,Married,0.0,Mid,Medium,22,No,No,No,Fair,High,Left,144
14513,54552,19.0,Female,4,Education,4846,Poor,Medium,Average,2,No,77.0,Bachelor’s Degree,Single,0.0,Mid,Medium,5,No,No,No,Good,Medium,Left,47
14514,58219,25.0,Female,17,,9706,Fair,High,Average,2,Yes,22.0,High School,,3.0,Mid,Small,91,No,No,No,Excellent,Medium,Left,203
14515,37582,44.0,Male,8,Healthcare,9436,Fair,Very High,High,0,Yes,49.0,Bachelor’s Degree,Married,0.0,Senior,Medium,60,No,No,No,Good,Low,Stayed,97
14516,57343,29.0,Female,7,Technology,8407,Fair,Very High,Average,0,No,67.0,High School,Single,0.0,Mid,Small,18,Yes,No,No,Excellent,Low,Stayed,84
14517,55079,39.0,Female,14,Healthcare,8944,Excellent,Medium,Average,2,Yes,91.0,High School,Married,1.0,Entry,Large,84,,No,No,Poor,Low,Stayed,167
14518,9474,46.0,Female,4,Technology,11290,Excellent,Low,Average,1,No,10.0,High School,Divorced,2.0,Mid,Medium,37,No,No,No,Good,,Left,47
14519,42092,51.0,Male,3,Education,4572,Good,Medium,Average,0,Yes,12.0,High School,Single,0.0,Senior,Large,59,No,No,No,Poor,High,Stayed,35
14520,71522,55.0,Female,27,Education,5300,Poor,High,High,4,No,9.0,Master’s Degree,Single,0.0,Mid,Medium,73,No,No,No,Good,Medium,Left,325
14521,58786,45.0,Male,6,Education,5174,Good,Very High,Average,1,Yes,79.0,High School,,,Mid,Medium,11,No,No,No,Good,Medium,Stayed,71
14522,14828,44.0,Female,30,Education,3601,Good,Medium,Average,2,Yes,99.0,Master’s Degree,Single,,Entry,Small,62,,No,No,Poor,,Left,359
14523,57292,40.0,Female,1,Technology,8945,Fair,Very High,High,0,Yes,66.0,Associate Degree,Single,0.0,Mid,Medium,19,No,No,No,Good,Low,Left,13
14524,26718,35.0,Male,10,Healthcare,7478,Poor,Very High,Average,3,No,37.0,Bachelor’s Degree,Married,3.0,Mid,Medium,19,No,No,No,Good,High,Stayed,121
14525,30987,40.0,Female,25,Education,4416,Poor,High,Average,2,No,96.0,Bachelor’s Degree,Married,1.0,Senior,Small,90,No,No,No,Poor,Low,Stayed,300
14526,53190,50.0,Male,38,Education,4540,Good,Medium,High,0,No,49.0,Associate Degree,Single,2.0,Entry,Medium,60,No,No,No,Fair,Low,Stayed,456
14527,55906,48.0,Male,6,Media,5738,Excellent,High,High,0,No,33.0,Bachelor’s Degree,Married,5.0,Entry,Large,52,No,No,No,Poor,Medium,Stayed,71
14528,20481,31.0,Male,4,Education,5620,Poor,High,High,2,Yes,74.0,Bachelor’s Degree,Married,,Mid,Medium,83,No,No,Yes,Good,Low,Stayed,49
14529,48273,39.0,Female,29,Media,5707,Excellent,High,Below Average,1,Yes,89.0,Bachelor’s Degree,Divorced,0.0,Entry,Small,104,No,No,No,Good,Low,Stayed,349
14530,31494,25.0,Male,16,Media,5896,Fair,High,Below Average,0,Yes,2.0,Master’s Degree,Single,0.0,Senior,Medium,32,No,No,No,Good,High,Stayed,192
14531,40845,44.0,Male,12,Finance,9935,Excellent,Medium,High,1,No,2.0,Bachelor’s Degree,Divorced,2.0,Mid,Medium,24,,No,No,Good,Low,Stayed,143
14532,3076,35.0,Male,14,Healthcare,6660,Good,Medium,Below Average,2,No,96.0,Associate Degree,Married,5.0,Mid,Small,39,No,No,No,Good,High,Stayed,169
14533,58725,31.0,Male,5,Technology,7070,Good,Very High,Average,3,No,32.0,High School,Single,2.0,Entry,Large,63,No,No,No,Good,Low,Stayed,60
14534,1352,33.0,Female,2,Healthcare,7202,Good,High,Low,2,No,96.0,Master’s Degree,Divorced,0.0,Entry,Medium,76,Yes,No,No,Fair,High,Left,24
14535,42840,33.0,Male,5,Healthcare,8407,Excellent,High,Low,0,No,75.0,Associate Degree,,2.0,Entry,Small,25,No,No,No,Fair,High,Left,61
14536,46330,39.0,Male,8,Technology,11669,Good,High,Average,0,Yes,1.0,Associate Degree,Married,0.0,Entry,Small,21,Yes,No,Yes,Good,Low,Stayed,96
14537,61089,25.0,Male,13,Finance,7630,Excellent,High,Low,1,Yes,97.0,Associate Degree,Married,3.0,Entry,Large,84,Yes,No,No,Fair,Very High,Stayed,155
14538,60595,23.0,Male,14,Finance,8399,Excellent,Very High,Average,3,No,40.0,Associate Degree,Married,1.0,Entry,Medium,21,No,No,No,Good,Medium,Stayed,167
14539,44312,45.0,Male,21,Education,3478,Excellent,High,Average,1,No,34.0,Bachelor’s Degree,Divorced,0.0,Mid,Large,89,No,No,Yes,Good,High,Stayed,252
14540,2361,40.0,Male,32,Healthcare,8020,Excellent,High,Low,0,No,88.0,Bachelor’s Degree,Married,0.0,Mid,Medium,50,Yes,No,No,Poor,Low,Stayed,385
14541,70736,21.0,Female,8,Education,4174,Good,High,Average,2,No,39.0,Bachelor’s Degree,Single,,Mid,Large,64,No,No,No,Fair,High,Left,97
14542,33986,32.0,Female,23,Education,5687,,High,Average,2,No,17.0,Master’s Degree,Married,4.0,Entry,Large,101,No,No,No,Poor,Medium,Left,275
14543,65864,21.0,Female,4,Healthcare,8204,Excellent,High,High,1,No,37.0,Bachelor’s Degree,Single,0.0,Mid,Large,13,,No,No,Fair,Low,Left,49
14544,52173,33.0,Male,13,Healthcare,7686,Poor,Medium,Below Average,1,No,57.0,Master’s Degree,Married,3.0,Entry,Small,14,No,No,No,Poor,Medium,Left,155
14545,39666,27.0,Male,2,Healthcare,7511,Fair,High,Low,0,No,28.0,High School,Single,0.0,Mid,Small,9,No,No,No,Fair,High,Left,23
14546,44651,54.0,Female,34,Healthcare,7047,Poor,Medium,,0,No,34.0,Associate Degree,Married,5.0,Entry,Medium,100,,No,No,Fair,High,Left,407
14547,12215,55.0,Female,2,Technology,10446,Poor,Very High,Average,2,No,38.0,Master’s Degree,Married,1.0,Entry,Small,51,No,No,Yes,Fair,High,Left,23
14548,5324,37.0,Female,7,Healthcare,8556,Poor,Very High,High,0,No,41.0,Associate Degree,Married,2.0,Mid,Small,19,Yes,No,Yes,Good,High,Stayed,85
14549,63091,28.0,Male,12,Education,5220,Excellent,High,Below Average,0,No,94.0,Associate Degree,Married,1.0,Entry,Medium,14,Yes,No,No,Fair,Low,Stayed,143
14550,54636,57.0,Male,19,Healthcare,8460,Good,High,Average,0,Yes,58.0,Master’s Degree,Divorced,1.0,Senior,Medium,64,No,No,No,Excellent,Medium,Stayed,227
14551,53227,43.0,Male,14,,9731,Good,High,Average,0,No,16.0,Bachelor’s Degree,,3.0,Senior,Small,58,No,No,No,Poor,Very High,Stayed,169
14552,30821,59.0,Male,28,Healthcare,9838,Excellent,Low,Average,0,No,98.0,Bachelor’s Degree,Married,0.0,Mid,Small,43,No,No,No,Good,Low,Stayed,335
